HostMachineName,Key,StartTime,EndTime
MachineA021,ef402f00-b4e7-473d-8410-0fa8b7df2d91,07/05/2022 06:30,07/05/2022 06:30
MachineA021,654c4368-a8a1-4847-9f66-e5d12aeea235,07/05/2022 06:00,07/05/2022 06:00
MachineA021,6561e4ba-8f6c-49a9-95b1-3ac210dffeca,07/05/2022 10:00,07/05/2022 10:00
MachineA021,53244516-fa2c-4fe3-a58e-f8ac5f39e5c8,07/05/2022 14:00,07/05/2022 14:00
MachineA021,e278b989-5871-4d12-840c-a02778f5a821,07/05/2022 10:30,07/05/2022 10:32
MachineA021,9e596fe6-cbec-440b-b229-b34977793dc6,07/05/2022 06:30,07/05/2022 06:50
MachineA021,93bed97b-7bb6-46e7-9802-6840ea803eea,07/05/2022 12:00,07/05/2022 12:00
MachineA021,b9e01ac7-4178-4526-b279-979f37b46ec7,07/05/2022 08:00,07/05/2022 08:00
MachineA022,eb9b0222-9c99-4960-b326-00e539f39cf8,07/05/2022 14:00,07/05/2022 14:19
MachineA022,28c5b518-4867-4b5f-a2c3-3c25c9315e1e,07/05/2022 14:00,07/05/2022 14:20
MachineA022,ee3cb806-0dcc-4860-9ccb-edf2ef69ba5f,07/05/2022 14:00,07/05/2022 14:20
MachineA019,3dbf51c4-d43c-492c-8351-844da7823462,07/05/2022 10:00,07/05/2022 10:01
MachineA019,adc00682-db6c-4fdf-807f-d41320f1c9c1,07/05/2022 07:00,07/05/2022 07:01
MachineA019,0e6abfd5-2e2e-4641-8deb-e4e1696bde2c,07/05/2022 07:30,07/05/2022 07:34
MachineA019,a7cd2847-20d1-41f1-b9a9-be012a97feaa,07/05/2022 10:30,07/05/2022 10:46
MachineA019,214e59a4-7373-44b0-a2b0-516f39fc6b27,07/05/2022 13:30,07/05/2022 13:30
MachineA027,7192c443-0545-44b9-94ba-6d15bc4786cb,07/05/2022 05:30,07/05/2022 05:31
MachineA027,59b2132a-58d4-478f-be42-685d87921b8d,07/05/2022 05:00,07/05/2022 05:01
MachineA027,11675233-5481-49fe-9351-bf9db600d685,07/05/2022 06:00,07/05/2022 06:01
MachineA027,5e4d355b-33f3-4956-8019-4eecaadfe2b2,07/05/2022 07:30,07/05/2022 07:31
MachineA027,7de51b04-e36a-4d11-8306-29e3b0c7c803,07/05/2022 07:00,07/05/2022 07:02
MachineA027,4a11423f-56a2-48d0-849c-62eb55a1f920,07/05/2022 06:30,07/05/2022 06:31
MachineA027,6e4e9f65-83c8-412b-95d0-2e28372d6573,07/05/2022 10:00,07/05/2022 10:01
MachineA027,40e85216-7ed5-4665-80ea-e0a71196e7c4,07/05/2022 09:30,07/05/2022 09:31
MachineA027,3c5695a3-4989-4629-9ff0-939db95ed7af,07/05/2022 09:00,07/05/2022 09:01
MachineA027,fc6970e0-1048-4e5b-8296-4f316b289655,07/05/2022 08:00,07/05/2022 08:01
MachineA027,1a321856-ec3f-44d4-be3f-5599331091ab,07/05/2022 08:30,07/05/2022 08:31
MachineA027,bb3508e2-0058-4522-b479-de339c6d61af,07/05/2022 13:30,07/05/2022 13:31
MachineA027,875f1b06-e857-47fd-b226-a3a9125bef13,07/05/2022 14:00,07/05/2022 14:01
MachineA027,c64cd118-cad2-456d-ae41-4bf039cd0481,07/05/2022 13:00,07/05/2022 13:01
MachineA027,3124a072-35b8-462e-b1a6-db9b66abdad7,07/05/2022 10:30,07/05/2022 10:31
MachineA027,c469aef2-12b6-4516-bd27-000812767ab0,07/05/2022 11:00,07/05/2022 11:01
MachineA027,e5b1ada2-7445-4ad4-923c-f84d65683bc4,07/05/2022 12:00,07/05/2022 12:01
MachineA027,6712f50e-45c8-4018-a19d-6d5f5c2757c0,07/05/2022 11:30,07/05/2022 11:31
MachineA027,01e081f4-5189-42d6-b075-9dd977b80ced,07/05/2022 12:30,07/05/2022 12:31
MachineA027,4fb8f102-0ba4-4d5b-9eef-8f606f9d59be,07/05/2022 05:05,07/05/2022 05:06
MachineA027,7b332fd7-4e35-4e92-aff5-217b78fb64a4,07/05/2022 05:35,07/05/2022 05:36
MachineA027,71519cb9-acb4-492a-9aa3-bf44f5acd8d2,07/05/2022 06:05,07/05/2022 06:06
MachineA027,e4488f6c-3338-48ba-a215-69720a6a6e7e,07/05/2022 07:05,07/05/2022 07:06
MachineA027,e645d3c7-f459-4263-84cd-f46978463cf8,07/05/2022 07:35,07/05/2022 07:36
MachineA027,ff3ef7e3-0b60-451e-acfe-149026033a29,07/05/2022 06:35,07/05/2022 06:36
MachineA027,333c20dc-828f-4f19-aede-b0ffad11b454,07/05/2022 10:05,07/05/2022 10:06
MachineA027,82b71065-7e67-4b50-a2fe-42e1c05131e6,07/05/2022 09:35,07/05/2022 09:36
MachineA027,6dd78f4e-b464-4452-9faa-c0f29b3c7660,07/05/2022 09:05,07/05/2022 09:06
MachineA027,64fff15b-c91a-4027-8f84-dc65cfbd23ab,07/05/2022 08:05,07/05/2022 08:35
MachineA027,9af306b7-c82f-4ce1-9808-1654b84c2840,07/05/2022 08:36,07/05/2022 08:36
MachineA027,6ff60bb5-a450-402c-802a-9fe4a6c9cc2d,07/05/2022 14:05,07/05/2022 14:06
MachineA027,13fcf41a-ec09-421b-a6cc-cd7a0419ace8,07/05/2022 13:35,07/05/2022 13:36
MachineA027,d62eda22-2d86-4f24-b4f3-8a578f01083f,07/05/2022 13:05,07/05/2022 13:06
MachineA027,1abab4fb-5668-4d77-a4b2-85207db4b4f0,07/05/2022 10:35,07/05/2022 10:36
MachineA027,d493a5f6-e24f-4b68-b0e9-dbca166d61f2,07/05/2022 11:05,07/05/2022 11:06
MachineA027,cc5edc32-a897-41d3-beaa-6d3217b981e9,07/05/2022 11:35,07/05/2022 11:36
MachineA027,0128782f-fd9a-46fa-9ff6-732dac28eb77,07/05/2022 12:05,07/05/2022 12:06
MachineA027,fb3eea7e-d57d-4ba8-b758-44db2c75b6f7,07/05/2022 12:35,07/05/2022 12:36
MachineA010,9038dd42-b0f2-4ae1-a04d-8739383239eb,07/05/2022 05:30,07/05/2022 05:32
MachineA023,c7dca397-a1d7-4ba9-adae-1bef7ce0f807,07/05/2022 14:00,07/05/2022 14:00
MachineA023,21c7d1e8-f576-4157-a2fc-be647d4a41f1,07/05/2022 13:45,07/05/2022 13:45
MachineA023,453a3284-ff95-4b38-8d42-eb4ca11f5f86,07/05/2022 13:30,07/05/2022 13:30
MachineA023,9fc52af8-17d3-47ac-8df2-543ed9f1d8db,07/05/2022 13:15,07/05/2022 13:15
MachineA023,59c9960a-01fc-42a3-9203-2a4d7fb572ee,07/05/2022 13:00,07/05/2022 13:00
MachineA023,0d0e82f7-fb7e-4c79-8aa1-6de7816a0794,07/05/2022 14:15,07/05/2022 14:15
MachineA023,e19d62a0-6ebe-45f9-8857-241a3cce4c68,07/05/2022 12:15,07/05/2022 12:15
MachineA023,81b40d0e-fda4-4594-a1a7-2379fe1da483,07/05/2022 12:45,07/05/2022 12:45
MachineA023,21dcd1e1-f5b8-4a1d-91ad-28251c234a72,07/05/2022 12:30,07/05/2022 12:30
MachineA023,106c06ff-3654-4613-bf67-0ce7b78e48bf,07/05/2022 11:45,07/05/2022 11:45
MachineA023,d7a26b98-941e-45eb-9d58-2feea0f58972,07/05/2022 12:00,07/05/2022 12:00
MachineA023,cc9a7c2a-b547-4d51-8724-a1ad22101e02,07/05/2022 10:45,07/05/2022 10:45
MachineA023,c4aa16c2-3f68-4453-9a38-d9382295b9de,07/05/2022 10:30,07/05/2022 10:30
MachineA023,a337c3d6-0c47-42c5-a30e-ddd8ef72386f,07/05/2022 11:15,07/05/2022 11:15
MachineA023,b23973c4-e73d-45c1-bdab-3174c6c9f845,07/05/2022 11:30,07/05/2022 11:30
MachineA023,f01f68b4-e13e-4ff5-8506-d971cfa6d259,07/05/2022 11:00,07/05/2022 11:00
MachineA023,c296d56b-9758-4a09-b103-194bd997f52b,07/05/2022 05:00,07/05/2022 05:00
MachineA023,d6330157-bd40-4b3e-9d5d-3960ac4fe8ff,07/05/2022 05:15,07/05/2022 05:15
MachineA023,9534367f-893b-426b-9492-7cb92a4469d6,07/05/2022 05:30,07/05/2022 05:30
MachineA023,afd31c94-1628-4179-bdbf-f0f06b6b3a63,07/05/2022 06:15,07/05/2022 06:15
MachineA023,f0a7594f-a343-45b0-bf68-e45f3cbc0df9,07/05/2022 06:00,07/05/2022 06:00
MachineA023,836c39fb-c5bc-43cd-907a-75e86ddad85b,07/05/2022 05:45,07/05/2022 05:45
MachineA023,387d8b3b-dc12-427f-aa95-d5d4fbdef0fb,07/05/2022 07:00,07/05/2022 07:00
MachineA023,8b291d84-dd89-49a9-a0db-c3fd48466a39,07/05/2022 07:15,07/05/2022 07:15
MachineA023,ba57119f-81c3-43d8-9c7a-42b1a9f1ffeb,07/05/2022 07:30,07/05/2022 07:30
MachineA023,d58d3fdc-d553-48b8-81a2-a29cb74daf4d,07/05/2022 08:30,07/05/2022 08:30
MachineA023,ef233dfe-760f-4a2f-94a6-d6915c72e522,07/05/2022 08:45,07/05/2022 08:45
MachineA023,467a266b-b022-4ac1-826e-b47def5bdfff,07/05/2022 09:00,07/05/2022 09:00
MachineA023,83363782-e939-4bbe-9efe-8dcd645eca60,07/05/2022 07:45,07/05/2022 07:45
MachineA023,3c7b1254-9219-4079-baca-dd9878a5d3ae,07/05/2022 08:00,07/05/2022 08:00
MachineA023,49533123-a32a-4ff3-b5f6-ef0268157783,07/05/2022 08:15,07/05/2022 08:15
MachineA023,bf0f5c3f-48e5-46b4-9b15-01df46c9ebd8,07/05/2022 09:15,07/05/2022 09:15
MachineA023,795eab7f-5be6-44a5-86ee-c52b6b7589e5,07/05/2022 09:30,07/05/2022 09:31
MachineA023,3b032073-cab0-4a76-82bf-2bf1d9d24433,07/05/2022 09:45,07/05/2022 09:45
MachineA023,2bc0eedc-8f6b-43cc-9923-a6c8d22ba9f0,07/05/2022 10:00,07/05/2022 10:00
MachineA023,476fe2fc-a0fc-407f-9a48-222c256fdfb6,07/05/2022 10:15,07/05/2022 10:15
MachineA027,294b0793-8177-49f1-85a7-b497845dc52a,07/05/2022 12:35,07/05/2022 12:36
MachineA027,1170458a-2478-4e07-9037-327a614ff79f,07/05/2022 12:05,07/05/2022 12:06
MachineA027,cda05c24-3e9a-45e3-a61c-977b11ea8435,07/05/2022 11:35,07/05/2022 11:36
MachineA027,da87346f-ed05-4503-a961-42e4bbfe880e,07/05/2022 11:05,07/05/2022 11:06
MachineA027,f945bebb-7a71-44bd-9e7e-5a089fc3f6c4,07/05/2022 10:35,07/05/2022 10:36
MachineA027,03f4c66a-51af-41b5-991c-37b0db19cb36,07/05/2022 13:05,07/05/2022 13:06
MachineA027,8ada8e2c-5e02-4c16-9d2b-c78d28f4afa2,07/05/2022 13:35,07/05/2022 13:36
MachineA027,2a5ebb07-7da4-4288-8973-dc4e758b1c6b,07/05/2022 14:05,07/05/2022 14:06
MachineA027,db89384f-7043-492f-9f87-5008cdd3b171,07/05/2022 08:35,07/05/2022 08:36
MachineA027,7df90a97-2c0d-4216-9db1-ba02e7ccb808,07/05/2022 08:05,07/05/2022 08:06
MachineA027,603c7c59-d75e-432a-b5b7-4e5d41bf0343,07/05/2022 09:05,07/05/2022 09:06
MachineA027,00241a8e-57de-4e0d-9798-a45eb74281aa,07/05/2022 09:35,07/05/2022 09:36
MachineA027,9cc667d9-0121-4ade-99b1-c467660c6537,07/05/2022 10:05,07/05/2022 10:06
MachineA027,8804f247-7841-4e65-b07d-f4080cbe6471,07/05/2022 06:35,07/05/2022 06:36
MachineA027,7de7f9c6-affd-4d60-a3ab-bb50803bdae4,07/05/2022 07:35,07/05/2022 07:36
MachineA027,5cfdee5c-2c16-4da7-9bbd-cb42629e92fa,07/05/2022 07:05,07/05/2022 07:06
MachineA027,400c8265-2570-4068-915f-794fd61dc327,07/05/2022 06:05,07/05/2022 06:06
MachineA027,ebbd7a6b-ba07-4057-bdb6-7a563469d286,07/05/2022 05:35,07/05/2022 05:36
MachineA027,e76cf4d6-9b6d-4620-9f6c-1822989c3653,07/05/2022 05:05,07/05/2022 05:06
MachineA023,3d775e24-0028-4253-8fb2-9280d882ce70,07/05/2022 05:30,07/05/2022 05:30
MachineA023,e58ed84d-c4f4-440c-b673-b012c2cb3da7,07/05/2022 05:00,07/05/2022 05:00
MachineA023,9c028dc8-95db-4628-963b-0ad107ccd2cf,07/05/2022 06:00,07/05/2022 06:00
MachineA023,ff381b1e-bcd9-46b0-a9e7-0f64d014f835,07/05/2022 07:00,07/05/2022 07:00
MachineA023,c871afc9-cd72-4316-893c-3ce13bbf8f60,07/05/2022 07:30,07/05/2022 07:30
MachineA023,7c6f2713-b7b9-461f-a46c-813d454f46ee,07/05/2022 10:00,07/05/2022 10:00
MachineA023,735081bd-706f-4e79-934c-7303b6334d5e,07/05/2022 06:30,07/05/2022 06:30
MachineA023,0567002b-19af-45a3-aba9-7c186221d36d,07/05/2022 09:30,07/05/2022 09:30
MachineA023,289dc1aa-28cf-4bd0-af1c-0f53697d6d70,07/05/2022 09:00,07/05/2022 09:00
MachineA023,91b2bb7f-a7c9-4639-91f2-dc8345b116d8,07/05/2022 08:00,07/05/2022 08:00
MachineA023,5c8d7f4c-536b-4bce-a06a-aec4316b5a74,07/05/2022 08:30,07/05/2022 08:30
MachineA023,0cde6935-ca8c-442f-bfef-14e58926f873,07/05/2022 13:00,07/05/2022 13:00
MachineA023,13127eb4-8505-4804-a023-a7829c758274,07/05/2022 13:30,07/05/2022 13:30
MachineA023,64e23e6b-8310-4d6f-ad02-97d6b8dd283e,07/05/2022 14:00,07/05/2022 14:00
MachineA023,1de26d49-2ae9-4a14-8bba-85c95dbd5790,07/05/2022 10:30,07/05/2022 10:30
MachineA023,14a38335-13d3-4fcf-9651-6bd6fccd30bb,07/05/2022 11:00,07/05/2022 11:00
MachineA023,f51d5da6-ddce-4eb4-81b5-1b49d1c58a09,07/05/2022 11:30,07/05/2022 11:30
MachineA023,b2d84965-9406-466e-b5a7-6d2880a3f331,07/05/2022 12:00,07/05/2022 12:00
MachineA023,dfc77204-f80e-4c15-994e-95c5a478708b,07/05/2022 12:30,07/05/2022 12:30
MachineA023,a8bf3fb4-c68a-408e-9d6b-30fb627cf387,07/05/2022 12:01,07/05/2022 12:01
MachineA023,c9af998c-9979-473b-b191-f987a3ca0eb4,07/05/2022 11:31,07/05/2022 11:31
MachineA023,aa805783-4123-421c-b99c-37491f19ee80,07/05/2022 11:01,07/05/2022 11:01
MachineA023,45e5a4c5-18a5-40bf-981f-4fb30534026b,07/05/2022 10:31,07/05/2022 10:31
MachineA023,10c6170c-7b48-4df4-aed9-264b83c7318b,07/05/2022 12:31,07/05/2022 12:31
MachineA023,5d8c6cd0-839d-4860-999b-6a87332a2bd6,07/05/2022 13:31,07/05/2022 13:32
MachineA023,a484f6e1-f73f-4aed-9867-adebe073866a,07/05/2022 13:01,07/05/2022 13:03
MachineA023,a46ac5c9-6761-412a-bf18-e1db16474189,07/05/2022 14:01,07/05/2022 14:01
MachineA023,72592bdf-85b8-46ff-940c-191c739c36f9,07/05/2022 08:31,07/05/2022 08:31
MachineA023,1674b361-0063-465e-99c7-abb63ac17517,07/05/2022 08:01,07/05/2022 08:01
MachineA023,f9205cba-cdd1-4bf7-80ac-bcd6671a0eb7,07/05/2022 07:31,07/05/2022 07:31
MachineA023,e3a79d14-e2e6-4a9a-9c95-7b89a6bfa91f,07/05/2022 09:01,07/05/2022 09:03
MachineA023,e53c1f14-a199-4f1c-8028-8892206452e4,07/05/2022 09:31,07/05/2022 09:31
MachineA023,c5c3d873-6db2-41d4-b83d-38318f534119,07/05/2022 10:01,07/05/2022 10:01
MachineA023,3db37e3c-365c-4563-9b74-a73d65580212,07/05/2022 06:31,07/05/2022 06:31
MachineA023,3d6fd501-5209-43d3-bd32-8e6719269f8f,07/05/2022 07:01,07/05/2022 07:01
MachineA023,9829b28b-098d-4224-8bfc-beb6adb96b10,07/05/2022 06:01,07/05/2022 06:03
MachineA023,1fdc333c-917f-4e8b-b3fd-c119819a97d8,07/05/2022 05:01,07/05/2022 05:01
MachineA023,0cb35ee4-8e6a-4566-b250-dfd826c864df,07/05/2022 05:31,07/05/2022 05:31
MachineA027,a5d9e35b-c6a0-4ccd-8df3-967898cf4f05,07/05/2022 12:30,07/05/2022 12:30
MachineA027,e2bd4c10-b53d-4ff5-9221-788e69c2abe3,07/05/2022 05:00,07/05/2022 05:00
MachineA023,e59bb7e0-a332-4907-b612-194c3ef628e4,07/05/2022 10:10,07/05/2022 10:11
MachineA023,fe4c04e9-95e3-458f-9b1a-61e5e45d2a64,07/05/2022 10:05,07/05/2022 10:06
MachineA023,8629d1bf-415e-43f5-97a8-3acf98173731,07/05/2022 10:15,07/05/2022 10:16
MachineA023,27d9b23a-54e3-41d6-8a5d-2015e9f6749c,07/05/2022 09:55,07/05/2022 09:56
MachineA023,4110f464-8e8a-4489-91f8-62a087e46ee4,07/05/2022 09:50,07/05/2022 09:51
MachineA023,3fa45842-4eb6-446f-bda6-df5ee360fa99,07/05/2022 10:00,07/05/2022 10:01
MachineA023,ea683ef7-562b-4a28-9a9f-f704b265cbe2,07/05/2022 09:45,07/05/2022 09:46
MachineA023,73b0e74e-7152-478c-b6f3-ba4baca3ced0,07/05/2022 09:40,07/05/2022 09:41
MachineA023,91879fd0-ec7b-4419-b7c8-3a39ed4b529e,07/05/2022 09:35,07/05/2022 09:36
MachineA023,72403347-c91d-4366-a069-de0e823567fe,07/05/2022 09:25,07/05/2022 09:26
MachineA023,5a7f8e6f-1c81-4401-96c2-d6e4c3398f70,07/05/2022 09:30,07/05/2022 09:31
MachineA023,371d3add-89fa-4b66-b9ed-86355987c652,07/05/2022 09:20,07/05/2022 09:21
MachineA023,547e9800-84cd-4a11-a333-29380c509b37,07/05/2022 09:15,07/05/2022 09:16
MachineA023,b72532ca-5619-4ef7-ba39-dd9c062d35d4,07/05/2022 09:10,07/05/2022 09:11
MachineA023,865357b2-aaaa-4586-b1cb-a2b05664c5ad,07/05/2022 09:05,07/05/2022 09:06
MachineA023,0bcd2b32-d613-474d-871a-a9c2e47ebefc,07/05/2022 08:05,07/05/2022 08:06
MachineA023,1b55752f-1dfc-44c2-8819-719c7d97f05c,07/05/2022 08:15,07/05/2022 08:16
MachineA023,d7b5e46a-e30d-487a-b449-459cbb65ea1b,07/05/2022 08:10,07/05/2022 08:11
MachineA023,988ad599-6eb9-49b0-af94-359766e57c68,07/05/2022 07:55,07/05/2022 07:56
MachineA023,f32fa221-2d04-4ace-a922-bdcf1efbcb56,07/05/2022 08:00,07/05/2022 08:01
MachineA023,021061a6-2518-40de-96bc-577009a97b02,07/05/2022 07:50,07/05/2022 07:51
MachineA023,518e5702-fb7c-4c86-94c6-5807848b60d9,07/05/2022 07:45,07/05/2022 07:46
MachineA023,02663ecc-c31e-4d25-a690-a45e467c280e,07/05/2022 09:00,07/05/2022 09:01
MachineA023,0adb9bc9-7395-465f-80fd-0d1dfcb3e41f,07/05/2022 08:55,07/05/2022 08:56
MachineA023,efbf6fa6-70bf-4652-869a-d374d0e6386d,07/05/2022 08:40,07/05/2022 08:41
MachineA023,72b10237-9a80-44c6-9f6c-e7ab5a654725,07/05/2022 08:50,07/05/2022 08:51
MachineA023,f3bb0913-57af-464c-a7b2-6dea301c1312,07/05/2022 08:45,07/05/2022 08:46
MachineA023,8577e7a8-393d-4d36-886d-367657917d20,07/05/2022 08:30,07/05/2022 08:31
MachineA023,cd68ef6a-59a7-4939-87cd-259ee50f940f,07/05/2022 08:25,07/05/2022 08:26
MachineA023,19d8821c-b9e4-4167-84aa-a87f053a5949,07/05/2022 08:20,07/05/2022 08:21
MachineA023,184e1c9e-4600-4c89-9e6b-13947ad055d2,07/05/2022 08:35,07/05/2022 08:36
MachineA023,7a4b5782-9c45-42d8-8591-9fd762a93d9b,07/05/2022 07:25,07/05/2022 07:26
MachineA023,c2d6c7ed-e833-4b2a-99f2-9d91d3d170c7,07/05/2022 07:30,07/05/2022 07:31
MachineA023,5ac96dad-ae10-4c21-9c53-10f0a54b3173,07/05/2022 07:40,07/05/2022 07:42
MachineA023,ad387bda-b2f4-449b-b571-32c45ff0dc47,07/05/2022 07:35,07/05/2022 07:36
MachineA023,ff2184d3-7098-4260-8b4e-cd13d2d84c45,07/05/2022 07:20,07/05/2022 07:21
MachineA023,cdcd25e2-4721-4e04-83eb-6ea0d131f3ad,07/05/2022 07:15,07/05/2022 07:16
MachineA023,007346f3-6c24-4d5e-b3e3-732a6755145c,07/05/2022 07:10,07/05/2022 07:11
MachineA023,e04f9277-7db5-47a9-b1d5-2b24adaa7997,07/05/2022 07:05,07/05/2022 07:06
MachineA023,75142899-1c24-47c1-9549-671f8f47e716,07/05/2022 07:00,07/05/2022 07:01
MachineA023,37e47a95-3cb3-449f-89e2-b72118612cad,07/05/2022 06:55,07/05/2022 06:56
MachineA023,b7569282-bb92-43a6-a349-09e272ff1dad,07/05/2022 06:50,07/05/2022 06:52
MachineA023,15e879cd-e181-427c-96ca-b5f9100ddb07,07/05/2022 06:00,07/05/2022 06:01
MachineA023,580e78f1-5eb8-4876-8055-7b552afbab4b,07/05/2022 05:55,07/05/2022 05:56
MachineA023,8311dac3-3800-4838-87a3-6335e4edf8b7,07/05/2022 05:50,07/05/2022 05:51
MachineA023,36d1de11-e21a-44ca-a65b-966d288e9b24,07/05/2022 05:45,07/05/2022 05:46
MachineA023,d66baea2-ec2f-462c-8511-71033f165d61,07/05/2022 05:40,07/05/2022 05:41
MachineA023,f477fc17-e984-4e42-bab3-1d166422d08c,07/05/2022 06:05,07/05/2022 06:06
MachineA023,768540c1-374d-4174-90f2-eeb4b653bd56,07/05/2022 06:15,07/05/2022 06:16
MachineA023,7af121d2-0899-49ca-bcbd-02ba0de3bbbb,07/05/2022 06:10,07/05/2022 06:11
